Date,Entity,Category,Amount_USD,Z_Score,Country,Week_Ending_Date
2025-09-27,KR10,AP,-863.63,-4.437876619000393,KR,2025-09-28
2025-08-02,VN20,AP,-742.96,-4.437391601485821,VN,2025-08-03
2025-03-20,PH10,AP,-629.16,-4.436856380075817,PH,2025-03-23
2025-01-12,TW10,AP,-717.09,-4.43604416314374,TW,2025-01-12
2025-07-14,TW10,AP,-717.09,-4.43604416314374,TW,2025-07-20
2025-01-17,MY10,AP,-659.1,-4.435057340837655,MY,2025-01-19
2025-08-24,SS10,Other receipt,330.63,4.432367591325458,SS,2025-08-24
2025-09-29,TH10,AP,-700.68,-4.43140980176661,TH,2025-10-05
2025-02-10,KR10,AP,-862.39,-4.430789965631027,KR,2025-02-16
2025-03-21,KR10,AP,-862.32,-4.4303899126182404,KR,2025-03-23
2025-07-17,PH10,AP,-627.65,-4.4250973533246105,PH,2025-07-20
2025-03-03,VN20,AP,-740.66,-4.422226575750011,VN,2025-03-09
2025-06-07,TW10,AP,-714.97,-4.421587250954516,TW,2025-06-08
2025-07-04,TW10,AP,-714.41,-4.417768443961137,TW,2025-07-06
2025-05-12,TW10,AP,-714.31,-4.41708651414089,TW,2025-05-18
2025-10-20,TW10,AP,-714.31,-4.41708651414089,TW,2025-10-26
2025-06-07,MY10,AP,-656.54,-4.416116204759239,MY,2025-06-08
2025-06-12,ID10,Tax payable,-665.15,-4.4160625788022205,ID,2025-06-15
2025-01-05,TW10,AP,-713.83,-4.413813251003708,TW,2025-01-05
2025-05-12,MY10,AP,-655.94,-4.41167687599086,MY,2025-05-18
2025-07-14,KR10,AP,-858.96,-4.411187368004473,KR,2025-07-20
2025-08-15,MY10,AP,-655.87,-4.411158954301216,MY,2025-08-17
2025-08-29,KR10,AP,-858.55,-4.408844200358149,KR,2025-08-31
2025-01-02,ID10,AP,-467.42,-4.4088172380362405,ID,2025-01-05
2025-10-11,TW10,AP,-712.67,-4.40590286508885,TW,2025-10-12
2025-10-11,TW10,AP,-712.67,-4.40590286508885,TW,2025-10-12
2025-04-06,TW10,AP,-712.56,-4.405152742286578,TW,2025-04-06
2025-10-11,VN20,AP,-738.05,-4.405017568284594,VN,2025-10-12
2025-07-06,KR10,AP,-857.77,-4.404386466787097,KR,2025-07-06
2025-05-16,PH10,AP,-624.69,-4.402046545918273,PH,2025-05-18
2025-01-10,ID10,Tax payable,-663.08,-4.401304891249379,ID,2025-01-12
2025-06-30,TW10,AP,-711.64,-4.398878987940312,TW,2025-07-06
2025-05-22,TW10,AP,-711.53,-4.398128865138041,TW,2025-05-25
2025-09-13,ID10,AP,-466.36,-4.397971391190575,ID,2025-09-14
2025-01-31,KR10,AR,969.45,4.397710361911916,KR,2025-02-02
2025-08-04,KR10,AP,-856.48,-4.39701406126574,KR,2025-08-10
2025-07-07,VN20,AP,-736.5,-4.394797659636549,VN,2025-07-13
2025-05-23,TW10,AP,-710.87,-4.393628128324415,TW,2025-05-25
2025-08-02,VN20,AP,-736.17,-4.392621808117932,VN,2025-08-03
2025-03-20,VN20,AP,-736.15,-4.392489938328925,VN,2025-03-23
2025-01-02,KR10,AP,-855.46,-4.391184717365131,KR,2025-01-05
2025-02-28,KR10,AP,-855.24,-4.389927407896373,KR,2025-03-02
2025-07-31,VN20,Bank charges,-1.75968,-4.389581035113343,VN,2025-08-03
2025-06-16,KR10,AP,-855.0,-4.388555797566817,KR,2025-06-22
2025-02-14,MY10,AP,-652.31,-4.384818936942168,MY,2025-02-16
2025-01-20,KR10,AP,-854.24,-4.384212364856561,KR,2025-01-26
2025-01-31,KR10,AP,-854.1,-4.383412258830987,KR,2025-02-02
2025-08-31,KR10,AR,966.53,4.383220958870739,KR,2025-08-31
2025-05-16,TW10,AP,-709.03,-4.381080619631881,TW,2025-05-18
2025-02-14,PH10,AP,-621.89,-4.380241728101467,PH,2025-02-16
2025-04-14,TW10,AP,-708.37,-4.376579882818255,TW,2025-04-20
2025-01-04,VN20,AP,-733.57,-4.375478735547018,VN,2025-01-05
2025-04-10,TW10,AP,-708.13,-4.374943251249664,TW,2025-04-13
2025-09-22,KR10,AP,-852.57,-4.374668242980075,KR,2025-09-28
2025-03-21,TW10,AP,-708.04,-4.374329514411442,TW,2025-03-23
2025-02-20,KR10,AP,-852.4,-4.373696685663306,KR,2025-02-23
2025-10-04,KR10,Tax payable,-706.52,-4.372573222986602,KR,2025-10-05
2025-09-04,TW10,AP,-707.24,-4.368874075849471,TW,2025-09-07
2025-03-21,PH10,AP,-620.43,-4.3688720730969886,PH,2025-03-23
2025-02-24,TW10,AP,-707.02,-4.3673738302449285,TW,2025-03-02
2025-04-06,ID10,AP,-463.24,-4.3660477665127715,ID,2025-04-06
2025-10-20,VN20,Bank charges,-1.75047,-4.365226285386405,VN,2025-10-26
2025-01-31,VN20,Bank charges,-1.75047,-4.365226285386405,VN,2025-02-02
2025-08-24,VN20,Bank charges,-1.75047,-4.365226285386405,VN,2025-08-24
2025-03-03,VN20,AP,-731.95,-4.364797282637448,VN,2025-03-09
2025-05-31,SS10,AP,-342.29,-4.364328142568537,SS,2025-06-01
2025-02-14,PH10,AP,-619.82,-4.3641217377869,PH,2025-02-16
2025-04-10,TW10,AP,-706.48,-4.3636914092155985,TW,2025-04-13
2025-07-31,TW10,AP,-705.62,-4.35782681276148,TW,2025-08-03
2025-06-01,PH10,AP,-619.01,-4.357813915489894,PH,2025-06-01
2025-09-22,ID10,AP,-462.38,-4.3572483058644025,ID,2025-09-28
2025-05-12,VN20,AP,-730.57,-4.3556982671959625,VN,2025-05-18
2025-07-31,PH10,AP,-618.59,-4.354543192817374,PH,2025-08-03
2025-07-04,KR10,AP,-849.0,-4.354265539327947,KR,2025-07-06
2025-10-30,VN20,Other receipt,915.83,4.35407759138101,VN,2025-11-02
2025-09-22,TW10,AP,-705.04,-4.35387161980405,TW,2025-09-28
2025-10-16,TW10,AP,-704.92,-4.353053304019754,TW,2025-10-19
2025-03-03,TW10,AP,-704.35,-4.34916630404435,TW,2025-03-09
2025-06-02,VN20,AP,-729.48,-4.348511363695079,VN,2025-06-08
2025-05-18,KR10,AP,-847.77,-4.347236036388978,KR,2025-05-18
2025-01-06,TW10,AP,-704.05,-4.347120514583611,TW,2025-01-12
2025-07-17,PH10,AP,-617.16,-4.3434071608609335,PH,2025-07-20
2025-03-20,VN20,AP,-728.4,-4.341390395088698,VN,2025-03-23
2025-04-18,TW10,AP,-703.19,-4.341255918129493,TW,2025-04-20
2025-05-19,MY10,AP,-646.19,-4.339537783504706,MY,2025-05-25
2025-03-06,TW10,AP,-702.75,-4.338255426920408,TW,2025-03-09
2025-03-07,TW10,AP,-702.75,-4.338255426920408,TW,2025-03-09
2025-03-28,KR10,AR,957.1,4.3364281264466635,KR,2025-03-30
2025-01-25,PH10,AP,-616.21,-4.336009097673088,PH,2025-01-26
2025-02-01,KR10,AP,-845.18,-4.332434074915865,KR,2025-02-02
2025-07-27,PH10,AP,-615.39,-4.329623401026738,PH,2025-07-27
2025-07-03,TW10,AP,-701.02,-4.326458041030145,TW,2025-07-06
2025-01-12,TW10,AP,-700.79,-4.324889602443578,TW,2025-01-12
2025-10-27,TW10,AP,-700.79,-4.324889602443578,TW,2025-11-02
2025-10-12,VN20,AP,-725.86,-4.324642931884806,VN,2025-10-12
2025-07-28,MY10,AP,-644.08,-4.3239261440025745,MY,2025-08-03
2025-03-01,PH10,AP,-614.59,-4.323393453079079,PH,2025-03-02
2025-07-07,TW10,AP,-699.54,-4.316365479690499,TW,2025-07-13
2025-10-12,TW10,AP,-699.49,-4.316024514780376,TW,2025-10-12
2025-07-03,TW10,AP,-699.2,-4.314046918301662,TW,2025-07-06
2025-01-25,SS10,AP,-338.51,-4.312913901468238,SS,2025-01-26
2025-02-01,ID10,AP,-457.85,-4.310897658495668,ID,2025-02-02
2025-09-20,SS10,AP,-338.34,-4.310601620783833,SS,2025-09-21
2025-06-20,VN20,Bank charges,-1.72938,-4.309456288454687,VN,2025-06-22
2025-08-10,VN20,Bank charges,-1.72938,-4.309456288454687,VN,2025-08-10
2025-10-16,PH10,AP,-612.79,-4.309376070196846,PH,2025-10-19
2025-07-18,KR10,AP,-840.61,-4.306316328223925,KR,2025-07-20
2025-02-01,TW10,AP,-697.8,-4.304499900818212,TW,2025-02-02
2025-06-06,VN20,AP,-722.41,-4.301895393281091,VN,2025-06-08
2025-01-02,KR10,AP,-839.61,-4.300601285184113,KR,2025-01-05
2025-06-02,MY10,AP,-640.86,-4.300101746278942,MY,2025-06-08
2025-01-16,KR10,AP,-839.27,-4.298658170550577,KR,2025-01-19
2025-08-23,KR10,AP,-839.1,-4.297686613233809,KR,2025-08-24
2025-03-17,ID10,AP,-456.45,-4.296572955114603,ID,2025-03-23
2025-08-09,PH10,AP,-611.06,-4.295903807760033,PH,2025-08-10
2025-08-24,PH10,AP,-610.86,-4.29434632077312,PH,2025-08-24
2025-07-18,ID10,AP,-456.14,-4.293401056508794,ID,2025-07-20
2025-07-03,KR10,AR,948.16,4.292066734943882,KR,2025-07-06
2025-01-09,KR10,AP,-837.99,-4.2913429154596185,KR,2025-01-12
2025-10-30,TH10,AP,-679.29,-4.2820200777023825,TH,2025-11-02
2025-08-14,KR10,AP,-836.14,-4.280770085835966,KR,2025-08-17
2025-06-29,TW10,AP,-694.27,-4.2804277781635145,TW,2025-06-29
2025-08-08,TW10,AP,-694.12,-4.279404883433145,TW,2025-08-10
2025-10-13,TW10,AP,-694.03,-4.278791146594923,TW,2025-10-19
2025-10-04,PH10,AP,-608.71,-4.277603335663786,PH,2025-10-05
2025-03-02,VN20,Bank charges,-1.71666,-4.275819761144518,VN,2025-03-02
2025-08-03,VN20,Bank charges,-1.71666,-4.275819761144518,VN,2025-08-03
2025-07-17,TW10,AP,-693.12,-4.272585585230681,TW,2025-07-20
2025-08-01,KR10,AR,944.03,4.271573161464408,KR,2025-08-03
2025-08-10,TW10,AP,-692.95,-4.271426304536263,TW,2025-08-10
2025-03-09,PH10,AP,-607.91,-4.271373387716127,PH,2025-03-09
2025-04-28,PH10,AP,-607.9,-4.271295513366781,PH,2025-05-04
2025-07-17,VN20,AP,-717.7,-4.270840057969935,VN,2025-07-20
2025-07-28,VN20,Bank charges,-1.71302,-4.2661942140211675,VN,2025-08-03
2025-08-11,KR10,AP,-832.34,-4.259052922284681,KR,2025-08-17
2025-09-04,TW10,AP,-691.07,-4.258606023915631,TW,2025-09-07
2025-08-23,MY10,AP,-635.22,-4.258372055856182,MY,2025-08-24
2025-08-15,ID10,AP,-452.68,-4.25799857529559,ID,2025-08-17
2025-04-25,TW10,AP,-690.47,-4.254514444994152,TW,2025-04-27
2025-08-21,VN20,Bank charges,-1.70829,-4.2536862915229685,VN,2025-08-24
2025-02-02,MY10,AP,-634.28,-4.251417107452389,MY,2025-02-02
2025-10-31,TH10,AP,-674.7,-4.249963096241196,TH,2025-11-02
2025-08-08,TW10,AP,-688.99,-4.244421883654505,TW,2025-08-10
2025-01-19,VN20,AP,-713.07,-4.240312201814806,VN,2025-01-19
2025-07-24,TW10,AP,-688.24,-4.239307410002658,TW,2025-07-27
2025-04-18,TH10,AP,-673.09,-4.238718708408404,TH,2025-04-20
2025-01-27,ID10,AP,-450.79,-4.238660225731151,ID,2025-02-02
2025-10-11,MY10,AP,-632.45,-4.237877154708834,MY,2025-10-12
2025-09-08,VN20,AP,-712.59,-4.237147326878637,VN,2025-09-14
2025-10-20,KR10,AP,-828.37,-4.236364201416628,KR,2025-10-26
2025-03-01,MY10,AP,-631.92,-4.233955747630099,MY,2025-03-02
2025-03-31,PH10,AP,-602.98,-4.232981333488679,PH,2025-04-06
2025-07-25,KR10,AP,-827.73,-4.232706573871149,KR,2025-07-27
2025-08-18,MY10,AP,-631.58,-4.231440127994685,MY,2025-08-24
2025-02-21,TW10,AP,-686.73,-4.229010269716937,TW,2025-02-23
2025-10-16,PH10,AP,-602.31,-4.227763752082514,PH,2025-10-19
2025-10-04,TH10,AP,-671.28,-4.22607750221129,TH,2025-10-05
2025-09-12,VN20,AP,-710.88,-4.225872459918535,VN,2025-09-14
2025-10-04,ID10,AP,-449.36,-4.2240285644204905,ID,2025-10-05
2025-08-29,KR10,AP,-825.93,-4.222419496399487,KR,2025-08-31
2025-05-08,MY10,AP,-630.1,-4.220489783699351,MY,2025-05-11
2025-06-13,TH10,AP,-670.23,-4.2187442057986,TH,2025-06-15
2025-06-29,KR10,AP,-825.04,-4.217333108094055,KR,2025-06-29
2025-01-30,KR10,AR,932.83,4.2159973689777015,KR,2025-02-02
2025-02-08,ID10,AP,-448.57,-4.215945338941175,ID,2025-02-09
2025-06-30,VN20,AP,-709.24,-4.215059137219959,VN,2025-07-06
2025-03-02,VN20,AP,-709.22,-4.2149272674309515,VN,2025-03-02
2025-06-05,KR10,AP,-824.35,-4.213389728396585,KR,2025-06-08
2025-04-26,MY10,AP,-629.05,-4.212720958354688,MY,2025-04-27
2025-08-24,TH10,AP,-668.75,-4.2084077499026185,TH,2025-08-24
2025-02-08,KR10,AP,-823.42,-4.208074738369559,KR,2025-02-09
2025-03-21,VN20,AP,-707.92,-4.206355731145494,VN,2025-03-23
2025-09-04,SS10,AP,-330.63,-4.205732890920526,SS,2025-09-07
2025-10-09,SS10,AP,-330.63,-4.205732890920526,SS,2025-10-12
2025-07-26,KR10,AP,-823.0,-4.205674420292839,KR,2025-07-27
2025-10-27,ID10,Custom and Duty,-919.23,-4.205292852046063,ID,2025-11-02
2025-03-24,TH10,AP,-668.19,-4.204496658482517,TH,2025-03-30
2025-05-11,VN20,AP,-707.55,-4.203916140048864,VN,2025-05-11
2025-10-12,KR10,Tax payable,-682.09,-4.202252407196303,KR,2025-10-12
2025-01-17,VN20,AP,-707.11,-4.201015004690709,VN,2025-01-19
2025-01-27,VN20,AP,-707.11,-4.201015004690709,VN,2025-02-02
2025-10-17,PH10,AP,-598.79,-4.200351981112815,PH,2025-10-19
2025-01-09,KR10,AR,929.61,4.200019328637773,KR,2025-01-12
2025-02-28,KR10,AR,929.26,4.198282585122564,KR,2025-03-02
2025-09-18,VN20,Bank charges,-1.6872,-4.197916294591249,VN,2025-09-21
2025-08-17,TW10,AP,-682.05,-4.197095954129406,TW,2025-08-17
2025-08-04,KR10,AP,-821.44,-4.1967589531507326,KR,2025-08-10
2025-10-10,KR10,AP,-821.02,-4.194358635074011,KR,2025-10-12
2025-06-28,TW10,AP,-681.56,-4.193754498010199,TW,2025-06-29
2025-01-20,KR10,AP,-820.87,-4.1935013786180395,KR,2025-01-26
2025-03-15,KR10,AP,-820.61,-4.192015467427688,KR,2025-03-16
2025-02-24,KR10,AP,-820.48,-4.191272511832513,KR,2025-03-02
2025-07-06,TH10,AP,-666.22,-4.1907379975939465,TH,2025-07-06
2025-09-27,KR10,Other receipt,733.41,4.188904603960796,KR,2025-09-28
2025-08-08,TH10,AP,-665.91,-4.188572929129247,TH,2025-08-10
2025-02-14,KR10,AP,-819.61,-4.186300424387877,KR,2025-02-16
2025-08-08,PH10,AP,-596.9,-4.185633729086472,PH,2025-08-10
2025-01-19,VN20,Bank charges,-1.68245,-4.1853554844714935,VN,2025-01-19
2025-08-31,TW10,AP,-680.14,-4.1840710945627,TW,2025-08-31
2025-07-20,KR10,AP,-819.12,-4.183500053298369,KR,2025-07-20
2025-03-24,TW10,AP,-679.8,-4.181752533173862,TW,2025-03-30
2025-02-15,KR10,AP,-818.47,-4.179785275322491,KR,2025-02-16
2025-06-28,KR10,AP,-818.1,-4.177670709397761,KR,2025-06-29
2025-02-24,KR10,AP,-817.96,-4.176870603372187,KR,2025-03-02
2025-07-19,TH10,AP,-664.21,-4.176699973032512,TH,2025-07-20
2025-10-11,TH10,AP,-663.9,-4.174534904567812,TH,2025-10-12
2025-01-27,VN20,AP,-703.05,-4.174245437522281,VN,2025-02-02
2025-05-19,KR10,AP,-817.48,-4.174127382713078,KR,2025-05-25
2025-03-10,KR10,AP,-817.48,-4.174127382713078,KR,2025-03-16
2025-07-05,PH10,AP,-595.37,-4.173718953636574,PH,2025-07-06
2025-10-27,KR10,AP,-817.27,-4.172927223674717,KR,2025-11-02
2025-09-11,ID10,AP,-444.35,-4.172766590178248,ID,2025-09-14
2025-01-13,ID10,AP,-444.07,-4.169901649502035,ID,2025-01-19
2025-08-24,KR10,AP,-816.51,-4.16858379096446,KR,2025-08-24
2025-08-22,KR10,AP,-815.86,-4.164869012988582,KR,2025-08-24
2025-01-19,VN20,AP,-701.45,-4.163695854401719,VN,2025-01-19
2025-08-24,MY10,Other receipt,431.85,4.163000507620932,MY,2025-08-24
2025-04-14,MY10,AP,-622.06,-4.161002778203076,MY,2025-04-20
2025-09-29,TH10,AP,-661.96,-4.16098576643389,TH,2025-10-05
2025-05-10,MY10,AP,-621.86,-4.15952300194695,MY,2025-05-11
2025-10-10,TH10,AP,-661.33,-4.156585788586276,TH,2025-10-12
2025-06-30,KR10,AP,-814.3,-4.155953545846476,KR,2025-07-06
2025-04-19,MY10,AP,-621.2,-4.154639740301734,MY,2025-04-20
2025-02-06,KR10,AP,-813.91,-4.153724679060949,KR,2025-02-09
2025-04-04,KR10,AP,-813.21,-4.149724148933081,KR,2025-04-06
2025-06-21,TW10,AP,-674.78,-4.147519656197494,TW,2025-06-22
2025-04-21,KR10,AP,-812.52,-4.145780769235611,KR,2025-04-27
2025-05-05,TW10,AP,-674.39,-4.144860129898532,TW,2025-05-11
2025-02-22,TH10,AP,-659.27,-4.14219855943376,TH,2025-02-23
2025-08-10,VN20,Bank charges,-1.66611,-4.142146297659531,VN,2025-08-10
2025-06-02,VN20,AP,-697.73,-4.13916807364641,VN,2025-06-08
2025-03-31,KR10,AP,-811.28,-4.138694115866244,KR,2025-04-06
2025-02-28,KR10,AR,917.19,4.138389744469479,KR,2025-03-02
2025-10-06,MY10,AP,-618.71,-4.136216525912962,MY,2025-10-12
2025-10-05,VN20,AP,-696.85,-4.133365802930101,VN,2025-10-05
2025-02-10,ID10,AP,-440.26,-4.130917992443562,ID,2025-02-16
2025-06-14,KR10,AP,-809.32,-4.127492631508213,KR,2025-06-15
2025-01-27,KR10,AP,-809.22,-4.126921127204231,KR,2025-02-02
2025-09-11,MY10,AP,-617.39,-4.126450002622529,MY,2025-09-14
2025-05-12,PH10,AP,-589.26,-4.126137726186329,PH,2025-05-18
2025-03-13,PH10,AP,-589.23,-4.125904103138292,PH,2025-03-16
2025-03-31,TW10,AP,-671.52,-4.125288744057461,TW,2025-04-06
2025-08-07,TW10,AP,-671.38,-4.124334042309116,TW,2025-08-10
2025-08-23,VN20,Bank charges,-1.65909,-4.1235827424930696,VN,2025-08-24
2025-02-03,SS10,AP,-324.56,-4.123170868836185,SS,2025-02-09
2025-05-18,PH10,AP,-588.74,-4.122088260020351,PH,2025-05-18
2025-03-27,KR10,AR,913.66,4.120873445587508,KR,2025-03-30
2025-08-16,VN20,AP,-694.8,-4.119849149556878,VN,2025-08-17
2025-01-17,KR10,AP,-806.66,-4.112290617022313,KR,2025-01-19
2025-08-25,MY10,AP,-615.38,-4.11157825124846,MY,2025-08-31
2025-08-03,TW10,AP,-669.5,-4.111513761688484,TW,2025-08-03
2025-10-04,MY10,AP,-615.35,-4.111356284810041,MY,2025-10-05
2025-10-11,KR10,AP,-805.97,-4.1083472373248435,KR,2025-10-12
2025-08-11,SS10,AP,-323.47,-4.108345069153824,SS,2025-08-17
2025-01-16,TW10,AP,-669.02,-4.108240498551302,TW,2025-01-19
2025-01-16,VN20,AP,-692.87,-4.1071237149177,VN,2025-01-19
2025-02-23,KR10,AP,-805.58,-4.106118370539317,KR,2025-02-23
2025-10-16,TH10,AP,-653.92,-4.104833668188149,TH,2025-10-19
2025-09-15,TW10,AP,-668.41,-4.1040807266477985,TW,2025-09-21
2025-03-20,TH10,AP,-653.76,-4.103716213496692,TH,2025-03-23
2025-03-14,MY10,AP,-614.04,-4.101663750332414,MY,2025-03-16
2025-06-07,VN20,AP,-691.9,-4.100728030150859,VN,2025-06-08
2025-10-31,PH10,Bank charges,-7.50876,-4.100570906887906,PH,2025-11-02
2025-06-16,KR10,AP,-804.4,-4.099374619752338,KR,2025-06-22
2025-02-14,KR10,AP,-804.4,-4.099374619752338,KR,2025-02-16
2025-02-20,SS10,AP,-322.76,-4.0986878968836615,SS,2025-02-23
2025-07-14,TW10,AP,-667.55,-4.09821613019368,TW,2025-07-20
2025-10-10,ID10,Tax payable,-620.53,-4.097952424885401,ID,2025-10-12
2025-05-05,ID10,AP,-436.88,-4.096334065709275,ID,2025-05-11
2025-08-11,MY10,AP,-613.21,-4.095522678869491,MY,2025-08-17
2025-06-13,KR10,AP,-803.49,-4.09417393058611,KR,2025-06-15
2025-05-11,VN20,Bank charges,-1.6473,-4.092405489585295,VN,2025-05-11
2025-02-02,KR10,AR,907.79,4.091745775775278,KR,2025-02-02
2025-10-03,VN20,AP,-690.25,-4.089848772557779,VN,2025-10-05
2025-07-04,KR10,AP,-802.65,-4.089373294432668,KR,2025-07-06
2025-07-20,KR10,AP,-802.65,-4.089373294432668,KR,2025-07-20
2025-05-22,VN20,AP,-690.07,-4.088661944456716,VN,2025-05-25
2025-08-22,PH10,AP,-584.36,-4.087979295006919,PH,2025-08-24
2025-08-11,PH10,AP,-584.36,-4.087979295006919,PH,2025-08-17
2025-09-18,TW10,AP,-666.0,-4.087646217979861,TW,2025-09-21
2025-09-08,VN20,AP,-689.84,-4.087145441883134,VN,2025-09-14
2025-05-22,TW10,AP,-665.81,-4.0863505513213925,TW,2025-05-25
2025-01-06,SS10,AP,-321.76,-4.0850862457989265,SS,2025-01-12
2025-04-18,MY10,AP,-611.73,-4.0845723345741565,MY,2025-04-20
2025-05-05,SS10,AP,-321.72,-4.0845421797555375,SS,2025-05-11
2025-07-26,TW10,AP,-665.53,-4.084441147824703,TW,2025-07-27
2025-01-06,ID10,AP,-435.71,-4.0843627064550985,ID,2025-01-12
2025-10-12,KR10,AP,-800.96,-4.079714871695386,KR,2025-10-12
2025-10-16,KR10,AP,-800.96,-4.079714871695386,KR,2025-10-19
2025-06-27,MY10,AP,-611.0,-4.079171151239295,MY,2025-06-29
2025-02-24,TW10,AP,-664.43,-4.076939919801992,TW,2025-03-02
2025-04-24,KR10,AP,-800.08,-4.074685633820351,KR,2025-04-27
2025-05-04,VN20,AP,-687.94,-4.0746178119274665,VN,2025-05-04
2025-10-23,VN20,AP,-687.84,-4.07395846298243,VN,2025-10-26
2025-08-10,TW10,AP,-663.89,-4.073257498772662,TW,2025-08-10
2025-06-21,TW10,AP,-663.89,-4.073257498772662,TW,2025-06-22
2025-05-03,KR10,AP,-799.71,-4.0725710678956215,KR,2025-05-04
2025-06-16,ID10,AP,-434.26,-4.069526406524709,ID,2025-06-22
2025-10-13,MY10,AP,-609.47,-4.06785086287993,MY,2025-10-19
2025-01-03,PH10,AP,-581.77,-4.067809838526372,PH,2025-01-05
2025-08-23,KR10,AP,-798.65,-4.06651312227342,KR,2025-08-24
2025-10-11,ID10,AP,-433.82,-4.06502435689066,ID,2025-10-12
2025-01-05,TW10,AP,-662.59,-4.064392411109459,TW,2025-01-05
2025-01-11,MY10,AP,-608.74,-4.062449679545069,MY,2025-01-12
2025-07-04,KR10,AP,-797.9,-4.062226839993562,KR,2025-07-06
2025-07-04,TH10,AP,-647.63,-4.060903730630225,TH,2025-07-06
2025-06-21,TH10,AP,-647.5,-4.059995798693416,TH,2025-06-22
2025-09-08,ID10,AP,-433.08,-4.057452727960668,ID,2025-09-14
2025-02-24,KR10,AP,-797.04,-4.057311902979323,KR,2025-03-02
2025-02-09,ID10,Tax payable,-614.8,-4.057101434702896,ID,2025-02-09
2025-04-13,KR10,AR,900.8,4.057060526714378,KR,2025-04-13
2025-06-16,KR10,AP,-796.68,-4.055254487484991,KR,2025-06-22
2025-02-27,VN20,AP,-684.72,-4.053386775897333,VN,2025-03-02
2025-02-21,TW10,AP,-660.71,-4.051572130488827,TW,2025-02-23
2025-05-02,PH10,AP,-579.66,-4.0513783508144225,PH,2025-05-04
2025-03-10,PH10,AP,-579.0,-4.0462386437576034,PH,2025-03-16
2025-04-20,SS10,AP,-318.83,-4.0452334081206525,SS,2025-04-20
2025-08-23,KR10,AP,-794.81,-4.044567357000543,KR,2025-08-24
2025-08-23,ID10,AP,-431.8,-4.04435585629798,ID,2025-08-24
2025-05-04,KR10,AP,-794.68,-4.0438244014053675,KR,2025-05-04
2025-04-20,MY10,AP,-606.19,-4.04358253227946,MY,2025-04-20
2025-07-04,KR10,AP,-794.39,-4.042167038923822,KR,2025-07-06
2025-02-10,ID10,AP,-431.22,-4.038421336325823,ID,2025-02-16
2025-06-26,TW10,AP,-658.74,-4.038138113029973,TW,2025-06-29
2025-06-19,TH10,AP,-644.23,-4.037157818436754,TH,2025-06-22
2025-05-09,TW10,AP,-658.55,-4.036842446371505,TW,2025-05-11
2025-03-24,VN20,AP,-682.0,-4.035452484592376,VN,2025-03-30
2025-05-17,PH10,AP,-577.54,-4.034868988753126,PH,2025-05-18
2025-06-27,ID10,AP,-430.69,-4.032998412902991,ID,2025-06-29
2025-06-27,ID10,AP,-430.69,-4.032998412902991,ID,2025-06-29
2025-02-01,KR10,AP,-792.7,-4.03250861618654,KR,2025-02-02
2025-07-07,TW10,AP,-657.71,-4.031114235881436,TW,2025-07-13
2025-10-20,VN20,Bank charges,-1.62393,-4.030606303796094,VN,2025-10-26
2025-06-22,VN20,Bank charges,-1.62393,-4.030606303796094,VN,2025-06-22
2025-10-13,PH10,AP,-576.98,-4.030508025189765,PH,2025-10-19
2025-04-20,SS10,AP,-317.64,-4.0290474433298185,SS,2025-04-20
2025-05-31,KR10,AR,893.82,4.02242489889677,KR,2025-06-01
2025-10-17,VN20,AP,-679.91,-4.021672091641141,VN,2025-10-19
2025-03-24,KR10,AP,-790.23,-4.018392459878205,KR,2025-03-30
2025-08-18,VN20,AP,-679.21,-4.0170566490258945,VN,2025-08-24
2025-03-31,ID10,AP,-428.82,-4.013864701958282,ID,2025-04-06
2025-06-21,TW10,AP,-655.06,-4.013043095644906,TW,2025-06-22
2025-06-23,KR10,AR,891.79,4.012351786508554,KR,2025-06-29
2025-10-27,KR10,AP,-789.16,-4.012277363825606,KR,2025-11-02
2025-02-14,TW10,AP,-654.83,-4.01147465705834,TW,2025-02-16
2025-02-23,PH10,AP,-574.33,-4.0098713226131455,PH,2025-02-23
2025-01-13,ID10,AP,-427.97,-4.005167560619777,ID,2025-01-19
2025-10-27,VN20,AP,-677.34,-4.004726823753737,VN,2025-11-02
2025-08-25,SS10,AP,-315.79,-4.003884388823059,SS,2025-08-31
2025-08-01,KR10,AP,-787.34,-4.0018759854931485,KR,2025-08-03
2025-07-24,KR10,AR,889.53,4.001137385524629,KR,2025-07-27
2025-09-22,MY10,AP,-600.44,-4.001038964915831,MY,2025-09-28
2025-08-25,KR10,AP,-787.18,-4.000961578606779,KR,2025-08-31
2025-04-13,PH10,AP,-572.35,-3.99445220144269,PH,2025-04-13
2025-02-03,MY10,AP,-599.42,-3.9934921060095867,MY,2025-02-09
2025-02-15,TH10,Tax payable,-870.74,-3.9907746478255914,TH,2025-02-16
2025-07-04,KR10,AP,-785.2,-3.9896457933879512,KR,2025-07-06
2025-09-22,MY10,AP,-598.85,-3.989274743679627,MY,2025-09-28
2025-01-23,PH10,AP,-571.65,-3.989000996988488,PH,2025-01-26
2025-01-13,VN20,AP,-674.73,-3.9875178162883187,VN,2025-01-19
2025-02-14,TH10,AP,-636.86,-3.985685061711491,TH,2025-02-16
2025-09-11,KR10,AP,-784.48,-3.9855309623992867,KR,2025-09-14
2025-05-11,KR10,AP,-784.45,-3.9853595111080926,KR,2025-05-11
2025-10-23,KR10,AP,-784.45,-3.9853595111080926,KR,2025-10-26
